"Region","Service","pubDate","TimeZone","TimeZoneOffset","PubDateConverted","StartTimeConverted","EndTimeConverted","IncidentMinutes","description"
"us-east-1","cloudformation","Wed, 10 Oct 2012 02:48:00 PDT","PDT","-7","10/10/2012 10:48:00","11/10/2012 04:20:00","10/10/2012 10:40:00","-1060","Between Oct 9, 8:20 PM PDT and Oct 10, 2:40 AM PDT we experienced elevated API error rates and increased stack create, update and terminate latencies. Existing CloudFormation stacks were not impacted. The service is operating normally."
"us-east-1","cloudformation","Wed, 10 Oct 2012 02:48:01 PDT","PDT","-7","10/10/2012 10:48:01","11/10/2012 04:20:00","10/10/2012 10:40:00","-1060","Between Oct 9, 8:20 PM PDT and Oct 10, 2:40 AM PDT we experienced elevated API error rates and increased stack create, update and terminate latencies. Existing CloudFormation stacks were not impacted. The service is operating normally."
"us-east-1","storagegateway","Wed, 10 Oct 2012 02:50:00 PDT","PDT","-7","10/10/2012 10:50:00",,,,"The service is now operating normally."
"us-east-1","storagegateway","Wed, 10 Oct 2012 02:50:01 PDT","PDT","-7","10/10/2012 10:50:01",,,,"The service is now operating normally."
"us-east-1","simpledb","Wed, 10 Oct 2012 20:41:00 PDT","PDT","-7","11/10/2012 04:41:00",,,,"We are currently investigating elevated error rates (return code 500) returned by SimpleDB. We will post back here with an update."
"us-east-1","cloudformation","Wed, 10 Oct 2012 20:44:00 PDT","PDT","-7","11/10/2012 04:44:00",,,,"We are currently investigating increased API error rates in the US-East-1 region. "
"us-east-1","sns","Wed, 10 Oct 2012 21:22:00 PDT","PDT","-7","11/10/2012 05:22:00",,,,"We are investigating elevated errors."
"us-east-1","simpledb","Wed, 10 Oct 2012 21:57:00 PDT","PDT","-7","11/10/2012 05:57:00",,,,"We are continuing to work on addressing the elevated error rates for SimpleDB in US-East-1"
"us-east-1","sns","Wed, 10 Oct 2012 22:15:00 PDT","PDT","-7","11/10/2012 06:15:00",,,,"We can confirm increased error rates in the US-EAST-1 region and continue to work towards resolution."
"us-east-1","cloudformation","Wed, 10 Oct 2012 22:18:00 PDT","PDT","-7","11/10/2012 06:18:00",,,,"We are continuing to see elevated API error rates and increased latency creating, deleting and updating stacks."
"us-east-1","storagegateway","Wed, 10 Oct 2012 22:38:00 PDT","PDT","-7","11/10/2012 06:38:00",,,,"API calls in the US-East region have a high error rate. Gateway uploads are not impacted. "
"us-east-1","simpledb","Wed, 10 Oct 2012 22:55:00 PDT","PDT","-7","11/10/2012 06:55:00",,,,"We are addressing the root cause of the elevated error rates for SimpleDB in US-East-1 and are continuing to work towards a resolution."
"us-east-1","sns","Wed, 10 Oct 2012 22:56:00 PDT","PDT","-7","11/10/2012 06:56:00",,,,"We continue to work towards resolution of increased API rates in US-EAST-1. 
"
"us-east-1","simpledb","Wed, 10 Oct 2012 23:30:00 PDT","PDT","-7","11/10/2012 07:30:00",,,,"We are still working on the issue. Error rates are decreasing."
,"s3-us-standard","Thu, 11 Oct 2012 14:00:56 PDT","PDT","-7","11/10/2012 22:00:56",,,,"We are investigating elevated error rates in West Coast facilities of the Amazon S3 US Standard region."
,"s3-us-standard","Thu, 11 Oct 2012 15:31:10 PDT","PDT","-7","11/10/2012 23:31:10",,,,"The service is now operating normally."
"us-east-1","simpledb","Fri, 19 Oct 2012 11:53:14 PDT","PDT","-7","19/10/2012 19:53:14",,,,"We are currently investigating increased error rates for SimpleDB in US-East-1."
"us-east-1","storagegateway","Fri, 19 Oct 2012 12:06:40 PDT","PDT","-7","19/10/2012 20:06:40",,,,"We are currently investigating increased errors for calls to the AWS Storage Gateway APIs in the US-East-1 region.  "
"us-east-1","simpledb","Fri, 19 Oct 2012 12:09:09 PDT","PDT","-7","19/10/2012 20:09:09",,,,"We are continuing to work on the issue and can confirm that our error rates are dropping."
"us-east-1","simpledb","Fri, 19 Oct 2012 12:28:11 PDT","PDT","-7","19/10/2012 20:28:11","19/10/2012 19:26:00","19/10/2012 20:10:00","44","Between 11:26 AM and 12:10 PM, we experienced elevated error rates for requests made to SimpleDB in the US-East-1 region. We have recovered and the service is operating normally."
"us-east-1","storagegateway","Fri, 19 Oct 2012 12:29:57 PDT","PDT","-7","19/10/2012 20:29:57","19/10/2012 19:26:00","19/10/2012 20:10:00","44","Between 11:26 AM and 12:10 PM, we experienced elevated error rates for AWS Storage Gateway API calls, including CreateSnapshot calls, in the US-East-1 region.  We have recovered and the service is operating normally."
"us-east-1","elasticache","Mon, 22 Oct 2012 13:08:16 PDT","PDT","-7","22/10/2012 21:08:16",,,,"We have recovered a number of affected cache nodes and are working on recovering the remaining impacted cache nodes in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","elasticache","Mon, 22 Oct 2012 14:01:29 PDT","PDT","-7","22/10/2012 22:01:29",,,,"We are continuing to work on recovering connectivity to remaining small number of impacted cache nodes in a single Availability Zone in the us-east-1 Region."
"us-east-1","elasticache","Mon, 22 Oct 2012 15:32:22 PDT","PDT","-7","22/10/2012 23:32:22",,,,"We are continuing to work on resolving intermittent network connectivity issues to a small number of cache nodes in the impacted availability zone in US-East-1 region."
"us-east-1","elasticache","Mon, 22 Oct 2012 15:46:08 PDT","PDT","-7","22/10/2012 23:46:08",,,,"We have restored connectivity to cache nodes in the impacted availability zone. The service is operating normally."
"us-west-2","rds","Fri,  2 Nov 2012 13:33:00 PDT","PDT","-7","02/11/2012 20:33:00",,,,"We are investigating increased API errors and latencies for the US-WEST-2 region."
"us-west-2","rds","Fri,  2 Nov 2012 13:51:00 PDT","PDT","-7","02/11/2012 20:51:00",,,,"We are experiencing increased API errors and latencies for the US-WEST-2 region. Customer database instances are operating normally."
"us-west-2","rds","Fri,  2 Nov 2012 14:19:00 PDT","PDT","-7","02/11/2012 21:19:00","02/11/2012 20:00:00","02/11/2012 20:53:00","53","The service is operating normally. Between 1:00 PM and 1:53 PM PDT, RDS experienced increased API error rates and latencies. Existing customer database instances were not impacted. The issue has been resolved."
"us-east-1","simpledb","Fri,  9 Nov 2012 21:31:00 PST","PST","-8","10/11/2012 05:31:00",,,,"SimpleDB is currently investigating increases in errors for Create and Delete domain control plane operations in US-East-1. This does not impact SimpleDB data plane operations.
"
"us-east-1","simpledb","Fri,  9 Nov 2012 22:43:00 PST","PST","-8","10/11/2012 06:43:00",,,,"SimpleDB is continuing to investigate increased errors for Create and Delete domain control plane operations in US-East-1. SimpleDB data plane operations remain healthy.
"
"us-east-1","simpledb","Sat, 10 Nov 2012 00:04:00 PST","PST","-8","10/11/2012 08:04:00",,,,"SimpleDB is continuing to investigate increased errors for Create and Delete domain control plane operations in US-East-1. Control plane operations are beginning to recover and data plane operations remain healthy."
"us-east-1","simpledb","Sat, 10 Nov 2012 00:26:00 PST","PST","-8","10/11/2012 08:26:00",,,,"Error rates for all control plane operations in US-East-1 have fully recovered. The service is now operating normally. "
"ap-southeast-1","rds","Thu, 15 Nov 2012 10:42:13 PST","PST","-8","15/11/2012 18:42:13",,,,"We are currently investigating connectivity issues for a small number of RDS instances in a single AZ in AP-SOUTHEAST-1 region."
"ap-southeast-1","rds","Thu, 15 Nov 2012 11:35:23 PST","PST","-8","15/11/2012 19:35:23",,,,"We are working to resolve the connectivity issues in a single AZ in AP-SOUTHEAST-1 region. All Multi-AZ instances are operating normally. We are working to recover a small number of Single-AZ instances in the affected AZ."
"ap-southeast-1","rds","Thu, 15 Nov 2012 12:52:24 PST","PST","-8","15/11/2012 20:52:24",,,,"We are continuing to work on recovering the remaining affected single-AZ instances."
"ap-southeast-1","rds","Thu, 15 Nov 2012 14:08:36 PST","PST","-8","15/11/2012 22:08:36","15/11/2012 18:10:00","15/11/2012 22:05:00","235","Between 10:10 AM PST and 2:05 PM PST, a small number of RDS DB Instances in a single Availability Zone in AP-SOUTHEAST-1 experienced connectivity issues. We have restored connectivity to all the impacted DB Instances and the service is now operating normally."
"sa-east-1","emr","Tue, 11 Dec 2012 15:59:00 PST","PST","-8","11/12/2012 23:59:00",,,,"We are experiencing higher than usual error rates and are investigating."
"sa-east-1","sqs","Tue, 11 Dec 2012 16:06:55 PST","PST","-8","12/12/2012 00:06:55",,,,"We are experiencing increased error rates for API calls and are investigating."
"sa-east-1","cloudwatch","Tue, 11 Dec 2012 16:08:00 PST","PST","-8","12/12/2012 00:08:00",,,,"We are investigating elevated API error rates and delays in metrics for CloudWatch. Alarms set on delayed metrics may transition into INSUFFICIENT_DATA state. "
"sa-east-1","sns","Tue, 11 Dec 2012 16:08:11 PST","PST","-8","12/12/2012 00:08:11",,,,"We are experiencing increased error rates for API calls and are investigating."
"sa-east-1","cloudformation","Tue, 11 Dec 2012 16:12:37 PST","PST","-8","12/12/2012 00:12:37",,,,"We are currently investigating elevated API failure rates in the SA-EAST-1 region."
"sa-east-1","cloudwatch","Tue, 11 Dec 2012 16:25:00 PST","PST","-8","12/12/2012 00:25:00",,,,"We can confirm a high rate of API errors and delayed metrics in SA-EAST-1 region. We are actively working to resolve the issue. "
"sa-east-1","sqs","Tue, 11 Dec 2012 16:27:39 PST","PST","-8","12/12/2012 00:27:39",,,,"We can confirm elevated error rates and increased latencies for API calls in the SA-EAST-1  region and continue to work towards a resolution."
"sa-east-1","directconnect","Tue, 11 Dec 2012 16:31:32 PST","PST","-8","12/12/2012 00:31:32",,,,"We are experiencing increased error rates for API calls and are investigating."
"sa-east-1","vpc","Tue, 11 Dec 2012 16:31:58 PST","PST","-8","12/12/2012 00:31:58",,,,"We are experiencing increased error rates for API calls and are investigating."
"sa-east-1","sns","Tue, 11 Dec 2012 16:32:31 PST","PST","-8","12/12/2012 00:32:31",,,,"We can confirm increased Publish API latencies and elevated errors in the SA-EAST-1 region and continue to work towards resolution."
"sa-east-1","emr","Tue, 11 Dec 2012 16:36:49 PST","PST","-8","12/12/2012 00:36:49",,,,"We can confirm a high rate of API errors in SA-EAST-1 region. We have identified the root cause and are actively working to resolve the issue. "
"sa-east-1","cloudformation","Tue, 11 Dec 2012 16:37:50 PST","PST","-8","12/12/2012 00:37:50",,,,"We can confirm a high rate of API errors in SA-EAST-1 region. We are actively working to resolve the issue. "
"sa-east-1","sns","Tue, 11 Dec 2012 17:01:31 PST","PST","-8","12/12/2012 01:01:31",,,,"The service has recovered. Error rates and latencies have returned to normal levels."
"sa-east-1","sqs","Tue, 11 Dec 2012 17:01:57 PST","PST","-8","12/12/2012 01:01:57",,,,"The service has recovered. Error rates and latencies have returned to normal levels."
"sa-east-1","directconnect","Tue, 11 Dec 2012 17:35:30 PST","PST","-8","12/12/2012 01:35:30",,,,"We are experiencing connectivity issues to Direct Connect in the SA-EAST-1 region."
"sa-east-1","cloudwatch","Tue, 11 Dec 2012 18:11:06 PST","PST","-8","12/12/2012 02:11:06",,,,"The CloudWatch service has recovered and is processing alarms and metrics normally for instances unimpaired by the network connectivity issues affecting a single Availability Zone. Customers may continue to see delays in metrics delivered from instances in the impacted Availability Zone. "
"sa-east-1","cloudformation","Tue, 11 Dec 2012 18:28:24 PST","PST","-8","12/12/2012 02:28:24",,,,"We continue to experience elevated create, update and delete times for CloudFormation stacks in the SA-EAST-1 region."
"sa-east-1","emr","Tue, 11 Dec 2012 18:47:36 PST","PST","-8","12/12/2012 02:47:36",,,,"EMR APIs have recovered and we continue to work to restore network connectivity to the impacted Availability Zone."
"sa-east-1","vpc","Tue, 11 Dec 2012 19:05:29 PST","PST","-8","12/12/2012 03:05:29",,,,"We continue to experience increased API latencies.  Single tunnel customers may experience loss of connectivity.  Dual tunnel customers should now have connectivity."
"sa-east-1","emr","Tue, 11 Dec 2012 19:06:46 PST","PST","-8","12/12/2012 03:06:46",,,,"Network connectivity to the impacted Availability Zone has been restored and the service is operating normally. "
"sa-east-1","directconnect","Tue, 11 Dec 2012 19:08:34 PST","PST","-8","12/12/2012 03:08:34",,,,"We continue to experience increased API latencies. We are working to restore network connectivity."
"sa-east-1","cloudwatch","Tue, 11 Dec 2012 19:11:19 PST","PST","-8","12/12/2012 03:11:19",,,,"CloudWatch is backfilling delayed metrics from instances impacted by connectivity issues. "
"sa-east-1","cloudformation","Tue, 11 Dec 2012 19:24:07 PST","PST","-8","12/12/2012 03:24:07","11/12/2012 23:39:00","12/12/2012 02:52:00","193","Between 3:39 PM PST and 6:52 PM PST CloudFormation experienced elevated stack create, delete and update times that have now recovered. The service is operating normally in the SA-EAST-1 region."
"sa-east-1","directconnect","Tue, 11 Dec 2012 19:37:47 PST","PST","-8","12/12/2012 03:37:47",,,,"The service has recovered. Error rates and latencies have returned to normal levels."
"sa-east-1","vpc","Tue, 11 Dec 2012 19:40:38 PST","PST","-8","12/12/2012 03:40:38",,,,"The service has recovered. Error rates and latencies have returned to normal levels."
"us-east-1","cloudsearch","Tue, 25 Dec 2012 10:49:00 PST","PST","-8","25/12/2012 18:49:00",,,,"We have restored domain creation and indexing operations. A few domains are still recovering."
"us-east-1","cloudsearch","Tue, 25 Dec 2012 12:06:00 PST","PST","-8","25/12/2012 20:06:00","25/12/2012 21:04:00","25/12/2012 20:03:00","-61","Between Dec 24, 1:04 PM PST and Dec 25, 12:03 PM PST, CloudSearch experienced issues with the domain creation. In addition, updates to existing domains was delayed significantly in the US-EAST-1 region. The issue has been resolved and the service is operating normally."
"us-west-2","s3","Mon,  7 Jan 2013 16:23:14 PST","PST","-8","08/01/2013 00:23:14",,,,"We are investigating increased error rates for Amazon S3 in the us-west-2 region."
"us-west-2","s3","Mon,  7 Jan 2013 17:01:19 PST","PST","-8","08/01/2013 01:01:19",,,,"Error rates have returned back to within normal ranges. The service is operating normally."
,"s3-us-standard","Sat, 12 Jan 2013 10:57:44 PST","PST","-8","12/01/2013 18:57:44","12/01/2013 09:20:00","12/01/2013 17:35:00","495","Between 1:20 AM and 9:35 AM PST a high percentage of COPY requests in the US-Standard region failed with a ""503 - Slow Down"" error. The issue has been resolved and COPY operations are operating normally."
,"s3-us-standard","Sat, 12 Jan 2013 11:10:39 PST","PST","-8","12/01/2013 19:10:39",,,,"The issue has been resolved and the service is operating normally."
"ap-northeast-1","ec2","Sun, 13 Jan 2013 03:38:52 PST","PST","-8","13/01/2013 11:38:52",,,,"We are investigating increased API error rates and latencies in the AP-NORTHEAST-1 region."
"ap-northeast-1","ec2","Sun, 13 Jan 2013 04:49:59 PST","PST","-8","13/01/2013 12:49:59","13/01/2013 10:58:00","13/01/2013 12:31:00","93","Between 2:58 AM and 4:31 AM PST we experienced increased API error rates and latencies in the AP-NORTHEAST-1 region. The issue has been resolved and the service is currently operating normally.
 "
,"s3-us-standard","Thu, 17 Jan 2013 22:39:48 PST","PST","-8","18/01/2013 06:39:48",,,,"We are investigating increased error rates for Amazon S3 in the west coast facilities region."
